medicine_name,brand_name,generic_name,country,status,regulation_type,authority,reason,alternatives,traveller_advice,source,last_updated,document
Morphine,MST Continus,Morphine Sulphate,Singapore,Restricted,Controlled Substance,HSA,"Strong opioid, internationally controlled narcotic",Paracetamol (for mild pain),Carry prescription and medical certificate; declare at customs,HSA Guidelines,2026-07-20,"Medicine: Morphine. Brand: MST Continus. Generic: Morphine Sulphate. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Strong opioid, internationally controlled narcotic. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and medical certificate; declare at customs."
Morphine,MST Continus,Morphine Sulphate,Australia,Restricted,Controlled Substance,TGA,"Strong opioid, internationally controlled narcotic",Paracetamol (for mild pain),Carry prescription and medical certificate; declare at customs,TGA Guidelines,2026-07-20,"Medicine: Morphine. Brand: MST Continus. Generic: Morphine Sulphate. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Strong opioid, internationally controlled narcotic. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and medical certificate; declare at customs."
Morphine,MST Continus,Morphine Sulphate,Canada,Restricted,Controlled Substance,Health Canada,"Strong opioid, internationally controlled narcotic",Paracetamol (for mild pain),Carry prescription and medical certificate; declare at customs,Health Canada Guidelines,2026-07-20,"Medicine: Morphine. Brand: MST Continus. Generic: Morphine Sulphate. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Strong opioid, internationally controlled narcotic. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and medical certificate; declare at customs."
Morphine,MST Continus,Morphine Sulphate,Germany,Restricted,Controlled Substance,BfArM,"Strong opioid, internationally controlled narcotic",Paracetamol (for mild pain),Carry prescription and medical certificate; declare at customs,BfArM Guidelines,2026-07-20,"Medicine: Morphine. Brand: MST Continus. Generic: Morphine Sulphate. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Strong opioid, internationally controlled narcotic. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and medical certificate; declare at customs."
Morphine,MST Continus,Morphine Sulphate,France,Restricted,Controlled Substance,ANSM,"Strong opioid, internationally controlled narcotic",Paracetamol (for mild pain),Carry prescription and medical certificate; declare at customs,ANSM Guidelines,2026-07-20,"Medicine: Morphine. Brand: MST Continus. Generic: Morphine Sulphate. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Strong opioid, internationally controlled narcotic. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and medical certificate; declare at customs."
Oxycodone,OxyContin,Oxycodone Hydrochloride,India,Restricted,Controlled Substance,CDSCO,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,CDSCO Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,USA,Restricted,Controlled Substance,FDA / DEA,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,FDA / DEA Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,UK,Restricted,Controlled Substance,MHRA / Home Office,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,Japan,Restricted,Controlled Substance,MHLW,Narcotics law restricts import,Paracetamol (for mild pain),Carry prescription and Yakkan Shoumei,MHLW Guidelines,2026-07-20,Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Narcotics law restricts import. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and Yakkan Shoumei.
Oxycodone,OxyContin,Oxycodone Hydrochloride,UAE,Banned,Banned,MOHAP,Banned narcotic without special permit,Paracetamol (for mild pain),Apply for import permit via MOHAP,MOHAP Guidelines,2026-07-20,Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: UAE. Status: Banned. Regulation Type: Banned. Authority: MOHAP. Reason: Banned narcotic without special permit. Alternatives: Paracetamol (for mild pain). Traveller Advice: Apply for import permit via MOHAP.
Oxycodone,OxyContin,Oxycodone Hydrochloride,Singapore,Restricted,Controlled Substance,HSA,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,HSA Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,Australia,Restricted,Controlled Substance,TGA,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,TGA Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,Canada,Restricted,Controlled Substance,Health Canada,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,Health Canada Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,Germany,Restricted,Controlled Substance,BfArM,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,BfArM Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Oxycodone,OxyContin,Oxycodone Hydrochloride,France,Restricted,Controlled Substance,ANSM,"Strong opioid, controlled substance",Paracetamol (for mild pain),Carry prescription and doctor's letter,ANSM Guidelines,2026-07-20,"Medicine: Oxycodone. Brand: OxyContin. Generic: Oxycodone Hydrochloride. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Strong opioid, controlled substance. Alternatives: Paracetamol (for mild pain). Traveller Advice: Carry prescription and doctor's letter."
Diazepam,Valium,Diazepam,India,Restricted,Controlled Substance,CDSCO,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,CDSCO Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,USA,Restricted,Controlled Substance,FDA / DEA,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,FDA / DEA Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,UK,Restricted,Controlled Substance,MHRA / Home Office,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,Japan,Restricted,Controlled Substance,MHLW,Regulated under Psychotropic Substances Control Law,Non-drug relaxation techniques,Carry prescription and Yakkan Shoumei for larger quantities,MHLW Guidelines,2026-07-20,Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: Japan. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHLW. Reason: Regulated under Psychotropic Substances Control Law. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription and Yakkan Shoumei for larger quantities.
Diazepam,Valium,Diazepam,UAE,Restricted,Controlled Substance,MOHAP,Controlled psychotropic; import permit generally required,Non-drug relaxation techniques,Apply for MOHAP permit and carry prescription,MOHAP Guidelines,2026-07-20,Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: UAE. Status: Restricted. Regulation Type: Controlled Substance. Authority: MOHAP. Reason: Controlled psychotropic; import permit generally required. Alternatives: Non-drug relaxation techniques. Traveller Advice: Apply for MOHAP permit and carry prescription.
Diazepam,Valium,Diazepam,Singapore,Restricted,Controlled Substance,HSA,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,HSA Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: Singapore. Status: Restricted. Regulation Type: Controlled Substance. Authority: HSA. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,Australia,Restricted,Controlled Substance,TGA,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,TGA Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: Australia. Status: Restricted. Regulation Type: Controlled Substance. Authority: TGA. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,Canada,Restricted,Controlled Substance,Health Canada,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,Health Canada Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: Canada. Status: Restricted. Regulation Type: Controlled Substance. Authority: Health Canada. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,Germany,Restricted,Controlled Substance,BfArM,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,BfArM Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: Germany. Status: Restricted. Regulation Type: Controlled Substance. Authority: BfArM. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Diazepam,Valium,Diazepam,France,Restricted,Controlled Substance,ANSM,"Benzodiazepine, psychotropic substance under international control",Non-drug relaxation techniques,Carry prescription; check import quantity limits,ANSM Guidelines,2026-07-20,"Medicine: Diazepam. Brand: Valium. Generic: Diazepam. Country: France. Status: Restricted. Regulation Type: Controlled Substance. Authority: ANSM. Reason: Benzodiazepine, psychotropic substance under international control. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Alprazolam,Xanax,Alprazolam,India,Restricted,Controlled Substance,CDSCO,"Benzodiazepine, controlled psychotropic substance",Non-drug relaxation techniques,Carry prescription; check import quantity limits,CDSCO Guidelines,2026-07-20,"Medicine: Alprazolam. Brand: Xanax. Generic: Alprazolam. Country: India. Status: Restricted. Regulation Type: Controlled Substance. Authority: CDSCO. Reason: Benzodiazepine, controlled psychotropic substance. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Alprazolam,Xanax,Alprazolam,USA,Restricted,Controlled Substance,FDA / DEA,"Benzodiazepine, controlled psychotropic substance",Non-drug relaxation techniques,Carry prescription; check import quantity limits,FDA / DEA Guidelines,2026-07-20,"Medicine: Alprazolam. Brand: Xanax. Generic: Alprazolam. Country: USA. Status: Restricted. Regulation Type: Controlled Substance. Authority: FDA / DEA. Reason: Benzodiazepine, controlled psychotropic substance. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
Alprazolam,Xanax,Alprazolam,UK,Restricted,Controlled Substance,MHRA / Home Office,"Benzodiazepine, controlled psychotropic substance",Non-drug relaxation techniques,Carry prescription; check import quantity limits,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Alprazolam. Brand: Xanax. Generic: Alprazolam. Country: UK. Status: Restricted. Regulation Type: Controlled Substance. Authority: MHRA / Home Office. Reason: Benzodiazepine, controlled psychotropic substance. Alternatives: Non-drug relaxation techniques. Traveller Advice: Carry prescription; check import quantity limits."
